"Lat","Lon","Id","Number","Cells__global_id","Cells__Name","Cells__IsNetObject","Cells__OperatingCompany","Cells__AdmArea","Cells__District","Cells__Address","Cells__PublicPhone__PublicPhone","Cells__SeatsCount","Cells__SocialPrivileges","Cells__Longitude_WGS84","Cells__Latitude_WGS84"
"55.7314890567767","37.616019998561647","d65190b5-8bdf-4a82-8a30-204d9c245d42","383","20737769","фито-бар «Х&Cj green lain» (закрытое)","нет","null","Центральный административный округ","район Якиманка","Житная улица, дом 14, строение 2","(495) 755-95-91","37","нет","37.6160199985616470","55.7314890567767020"
"55.721520488115658","37.613192690089846","3f9f9ace-ac98-45b5-9d47-1dd667724519","384","20737771","ФИТО-БАР (закрытое)","нет","null","Центральный административный округ","район Якиманка","Конный переулок, дом 4","(495) 502-91-91","10","нет","37.6131926900898460","55.7215204881156580"
"55.739090802721421","37.622404284507546","253b54ac-1eca-4dc9-bd8c-8f7c7ffe51f5","385","20737773","Бар (закрытое)","нет","null","Центральный административный округ","район Якиманка","Пыжевский переулок, дом 5, строение 1","(499) 239-99-63","30","нет","37.6224042845075460","55.7390908027214210"
"55.707693423579833","37.654347160458741","1a48d234-8ff2-4137-8c00-0e47ea9db1b6","386","20738723","ДИСКО ЗОНА","нет","null","Южный административный округ","Даниловский район","улица Ленинская Слобода, дом 19, строение 4","(495) 508-16-53","60","нет","37.6543471604587410","55.7076934235798330"
"55.810412755635433","37.656140904755567","77c91803-3973-4e97-9cfd-25b1b3242a11","387","20738724","КАФЕ-БАР МОНАКЛАБ","нет","null","Северо-Восточный административный округ","Алексеевский район","улица Павла Корчагина, дом 2","(903) 544-74-81","20","нет","37.6561409047555670","55.8104127556354330"
"55.7417105029232","37.630997752385383","5bf69777-ed70-4dd6-9993-443d170e79b8","388","20738725","Бага Бар","нет","null","Центральный административный округ","район Замоскворечье","Пятницкая улица, дом 25, строение 1","(495) 532-53-20","80","нет","37.6309977523853830","55.7417105029231980"
"55.744755424216912","37.6303965948921","3761c9c1-2df7-489f-bd58-4885c92bad5a","389","20738726","Боттел Бар","нет","null","Центральный административный округ","район Замоскворечье","Средний Овчинниковский переулок, дом 8, строение 1","(495) 544-58-92","80","нет","37.6303965948920980","55.7447554242169120"
"55.743345943150437","37.656137311960691","8f628338-d416-4c94-b482-ca981efa24ed","390","20738727","Кафе при Фитнес клубе","нет","null","Центральный административный округ","Таганский район","улица Земляной Вал, дом 77","(495) 911-11-22","15","нет","37.6561373119606910","55.7433459431504370"
"55.733690068897","37.5879249395828","9c9a1954-3cef-4e19-87a2-034b530226ed","391","20738728","ФФ-Бар","нет","null","Центральный административный округ","район Хамовники","улица Льва Толстого, дом 16","(926) 857-21-71","130","нет","37.5879249395828000","55.7336900688970000"
"55.768891433272884","37.6338345126714","d8167ff2-7c8d-4b61-8162-22b93f7f78da","392","20738729","Шандра","нет","null","Центральный административный округ","Красносельский район","Просвирин переулок, дом 7","(495) 608-09-82","55","нет","37.6338345126713990","55.7688914332728840"
"55.748313220883","37.7762600398624","8742ca5b-0e1c-4e1f-bedc-98abb8ecb614","393","20738731","«СОВА»","нет","null","Восточный административный округ","район Перово","Зелёный проспект, дом 8Б","(495) 368-46-60","80","нет","37.7762600398624000","55.7483132208830000"
"55.704593891804016","37.571598516901986","fb5ac60e-fc2a-452f-8606-1345f7838785","394","20738751","СПУТНИК","нет","null","Юго-Западный административный округ","Гагаринский район","Ленинский проспект, дом 38","(495) 930-32-76","32","нет","37.5715985169019860","55.7045938918040160"
"55.709407573651731","37.595581472896271","386cc4b0-4388-4e81-8011-c663102b0adb","395","20738752","Главклуб","нет","null","Южный административный округ","Донской район","улица Орджоникидзе, дом 11, строение 1","(495) 230-10-30","95","нет","37.5955814728962710","55.7094075736517310"
"55.7520624200726","37.5923677908004","41dcb62b-aaaf-4fc9-a113-897d083edb48","396","20738754","Букмекер Паб","нет","null","Центральный административный округ","район Арбат","улица Новый Арбат, дом 15","(985) 227-08-07","65","нет","37.5923677908004000","55.7520624200726000"
"55.7418232673937","37.6096734033645","ae163e0f-9e07-424b-b2cf-fbb8c70674ab","397","20738755","JOYS BAR","нет","null","Центральный административный округ","район Якиманка","Берсеневский переулок, дом 3/10, строение 8","(495) 775-35-36","95","нет","37.6096734033645000","55.7418232673937000"
"55.7400355322706","37.609136961562","02ac97ad-c9a8-430e-aad2-1491555ae16f","398","20738756","Белка","нет","null","Центральный административный округ","район Якиманка","Болотная набережная, дом 3, строение 2","(495) 721-52-99","70","нет","37.6091369615620000","55.7400355322706000"
"55.8040620286272","37.7601882444447","e19b9fde-49c3-47f4-86a0-e7de7f4af901","399","20738757","Бар «АУРА»","нет","null","Восточный административный округ","район Северное Измайлово","Щёлковское шоссе, дом 6","(499) 165-10-80","35","нет","37.7601882444447000","55.8040620286272000"
"55.802184","37.582861","ca57e009-1abe-4d61-863a-eee048130a8f","400","20974899","4 комнаты","нет","null","Северный административный округ","Савёловский район","Бутырская улица, дом 67, строение 1","(495) 532-67-61","40","нет","37.5828610000000000","55.8021840000000000"
"55.767351","37.677621","1ef055c3-4177-4bdd-ac00-2b15d0ab5d15","401","20974914","Хилл Фиш","нет","null","Центральный административный округ","Басманный район","Денисовский переулок, дом 30, строение 1","(495) 624-45-67","80","нет","37.6776210000000000","55.7673510000000000"
"55.77691911886852","37.585354996836948","9f1ad5a3-3692-41c4-9fee-84ea0e3a7177","402","58839181","БАР «БЕЛОЧКА»","нет","null","Центральный административный округ","Тверской район","Лесная улица, дом 1/2","(499) 251-77-00","48","нет","37.5853549968369480","55.7769191188685200"
"55.761695","37.662731","d6383cd1-88ef-4bf7-a969-0c9490396ed8","403","58839188","Завод","нет","null","Центральный административный округ","Басманный район","Нижний Сусальный переулок, дом 4, строение 3","(499) 265-55-52","40","нет","37.6627310000000000","55.7616950000000000"
"55.862155413596945","37.612967560035585","3e801f27-a91b-4269-817a-5896684ada0f","404","58839246","ПАБ-БАР 999","нет","null","Северо-Восточный административный округ","район Отрадное","улица Пестеля, дом 1А","(916) 342-35-61","50","нет","37.6129675600355850","55.8621554135969450"
"55.79481665417677","37.711173070431144","ca13774e-4bb8-4db6-83e4-17871bfcecce","405","58839277","Старая школа","нет","null","Восточный административный округ","район Преображенское","Преображенская площадь, дом 6","нет телефона","65","нет","37.7111730704311440","55.7948166541767700"
"55.741565188188936","37.651371386647938","1d8b982b-7451-42f5-8f11-73a378b35b82","406","58839282","Бар «Холостяк»","нет","null","Центральный административный округ","Таганский район","1-й Гончарный переулок, дом 4, строение 3","(499) 991-15-05","30","нет","37.6513713866479380","55.7415651881889360"
"55.733208126213889","37.562808771876412","6969ed70-1ba8-4ef3-9fa8-64d3a6bb463d","407","58839457","Hunters","нет","null","Центральный административный округ","район Хамовники","Большой Саввинский переулок, дом 12, строение 7","(926) 535-50-56","116","нет","37.5628087718764120","55.7332081262138890"
"55.74256978890984","37.609255760739245","c93c1291-7a97-4bd4-9402-a49404ee1518","408","58839477","Стрелка","нет","null","Центральный административный округ","район Якиманка","Берсеневская набережная, дом 14, строение 5","(499) 771-74-17","80","нет","37.6092557607392450","55.7425697889098400"
"55.758606975031654","37.750257869856789","3d2c42f0-981d-40d5-9278-d077ceee18d8","409","58839598","ГРИЛЬ ХАУС дисконт бар","нет","null","Восточный административный округ","район Соколиная Гора","шоссе Энтузиастов, дом 31","(964) 644-49-21","70","нет","37.7502578698567890","55.7586069750316540"
"55.732993940365553","37.637379772106826","cf31cd30-1842-4160-a508-933e56934eb1","410","58839640","Попкорн Бар","нет","null","Центральный административный округ","район Замоскворечье","улица Бахрушина, дом 25","(495) 916-92-20","12","нет","37.6373797721068260","55.7329939403655530"
